FLOOR,BEDROOM,BATHROOM,parking_missing,price_in_crore,Land_in_aana,LAND_squared,City,road_access_in_feet,facing,AGE,car_parking,bike_parking
2.5,3.0,4.0,1,8.0,8.0,64.0,kathmandu,10.0,south,18,0,0
4.0,4.0,4.0,1,2.4,2.2,4.840000000000001,bhaktapur,24.0,north,4,0,0
2.5,6.0,4.0,1,3.78,5.0,25.0,kathmandu,13.0,east,4,0,0
2.5,6.0,3.0,1,2.4,3.2,10.240000000000002,kathmandu,20.0,east,5,0,0
2.5,5.0,4.0,1,2.65,4.0,16.0,kathmandu,13.0,north-west,6,0,0
1.0,2.0,1.0,1,1.68,3.1,9.610000000000001,kathmandu,13.0,south-east,19,0,0
3.0,5.0,3.0,1,1.5,2.2,4.840000000000001,kathmandu,13.0,south,17,0,0
3.0,5.0,4.0,1,2.75,3.1,9.610000000000001,kathmandu,16.0,west,5,0,0
6.0,12.0,6.0,1,7.75,3.0,9.0,kathmandu,13.0,east,7,0,0
2.5,5.0,3.0,1,5.5,3.0,9.0,kathmandu,13.0,south-east,32,0,0
2.5,4.0,4.0,1,11.0,9.0,81.0,lalitpur,16.0,east,6,0,0
2.5,7.0,3.0,1,3.65,4.0,16.0,kathmandu,12.0,south-west,19,0,0
1.0,2.0,1.0,1,1.5,4.0,16.0,bhaktapur,13.0,south-east,4,0,0
2.5,7.0,7.0,1,5.0,4.5,20.25,kathmandu,13.0,north,23,0,0
2.5,5.0,4.0,1,3.5,4.0,16.0,kathmandu,13.0,east,5,0,0
2.5,5.0,4.0,1,2.8,4.0,16.0,kathmandu,13.0,south-west,5,0,0
2.5,5.0,3.0,1,3.5,6.0,36.0,kathmandu,25.0,west,12,0,0
3.0,4.0,4.0,1,3.3,4.0,16.0,kathmandu,20.0,north,10,0,0
2.5,6.0,4.0,1,2.2,2.6,6.760000000000001,lalitpur,12.0,south-east,6,0,0
2.5,7.0,4.0,1,2.85,3.2,10.240000000000002,lalitpur,20.0,north-east,5,0,0
1.0,2.0,1.0,1,1.7,4.1,16.81,kathmandu,16.0,east,5,0,0
2.5,5.0,4.0,1,3.6,5.0,25.0,kathmandu,13.0,west,5,0,0
2.5,5.0,3.0,1,2.1,3.1,9.610000000000001,kathmandu,12.0,east,11,0,0
2.5,5.0,3.0,1,2.35,3.2,10.240000000000002,lalitpur,20.0,south,4,0,0
2.5,5.0,4.0,1,6.8,6.3,39.69,kathmandu,14.0,east,4,0,0
3.0,8.0,6.0,1,6.4,8.0,64.0,lalitpur,15.0,east,17,0,0
2.0,5.0,4.0,1,6.0,7.0,49.0,kathmandu,14.0,east,26,0,0
3.5,5.0,3.0,1,3.5,6.2,38.440000000000005,kathmandu,8.0,north,6,0,0
2.5,3.0,4.0,1,3.25,3.0,9.0,kathmandu,12.0,west,7,0,0
2.5,6.0,7.0,1,4.0,3.0,9.0,kathmandu,15.0,north,17,0,0
4.5,9.0,4.0,1,10.5,10.0,100.0,kathmandu,13.0,south,14,0,0
2.5,5.0,4.0,1,2.4,3.2,10.240000000000002,lalitpur,13.0,south,11,0,0
3.0,6.0,4.0,1,1.9,2.2,4.840000000000001,lalitpur,13.0,south,4,0,0
3.0,6.0,5.0,1,2.55,3.2,10.240000000000002,kathmandu,12.0,east,8,0,0
2.5,5.0,4.0,1,4.0,15.2,231.04,kathmandu,14.0,south,15,0,0
2.5,5.0,3.0,1,1.95,3.2,10.240000000000002,kathmandu,13.0,east,5,0,0
2.5,4.0,4.0,1,3.5,5.2,27.040000000000003,kathmandu,16.0,north,4,0,0
2.5,5.0,3.0,1,1.6,2.3,5.289999999999999,kathmandu,13.0,south-west,4,0,0
2.5,5.0,4.0,1,2.75,3.2,10.240000000000002,lalitpur,13.0,south,14,0,0
3.0,5.0,4.0,1,3.75,5.2,27.040000000000003,kathmandu,14.0,south,27,0,0
3.5,5.0,4.0,1,3.1,4.1,16.81,lalitpur,13.0,south-east,4,0,0
3.5,5.0,6.0,1,4.5,4.0,16.0,kathmandu,26.0,east,18,0,0
2.5,5.0,3.0,1,5.15,8.0,64.0,kathmandu,10.0,south-west,8,0,0
2.5,4.0,4.0,1,3.5,4.2,17.64,kathmandu,13.0,south-west,15,0,0
2.5,4.0,4.0,1,3.5,4.2,17.64,kathmandu,13.0,south-west,5,0,0
2.5,5.0,3.0,1,3.75,3.0,9.0,kathmandu,10.0,south,4,0,0
2.5,4.0,4.0,1,2.3,3.0,9.0,lalitpur,13.0,west,4,0,0
2.5,5.0,5.0,1,3.95,5.0,25.0,kathmandu,16.0,east,18,0,0
2.5,4.0,4.0,1,2.1,3.0,9.0,kathmandu,13.0,north,14,0,0
4.5,14.0,6.0,1,7.0,7.0,49.0,lalitpur,18.0,south-west,5,0,0
2.5,4.0,3.0,1,3.8,4.1,16.81,lalitpur,10.0,south-east,14,0,0
1.0,2.0,1.0,1,3.1,8.0,64.0,kathmandu,13.0,north-east,17,0,0
3.0,4.0,4.0,1,2.4,3.1,9.610000000000001,lalitpur,13.0,east,20,0,0
2.5,6.0,4.0,1,1.5,3.1,9.610000000000001,lalitpur,11.0,east,12,0,0
3.0,4.0,4.0,1,2.4,2.2,4.840000000000001,kathmandu,20.0,east,8,0,0
2.5,5.0,5.0,1,7.0,6.2,38.440000000000005,kathmandu,20.0,east,18,0,0
2.5,5.0,4.0,1,2.75,3.2,10.240000000000002,lalitpur,20.0,west,14,0,0
2.5,5.0,4.0,1,2.75,4.0,16.0,lalitpur,16.0,north,5,0,0
2.5,3.0,3.0,1,3.0,4.0,16.0,kathmandu,13.0,south,8,0,0
2.0,4.0,4.0,1,4.85,6.0,36.0,kathmandu,13.0,west,8,0,0
3.5,4.0,4.0,1,3.65,5.0,25.0,kathmandu,13.0,north,4,0,0
2.5,5.0,5.0,1,3.0,3.0,9.0,kathmandu,12.0,south,8,0,0
3.0,7.0,4.0,1,3.75,3.5,12.25,kathmandu,14.0,south-west,14,0,0
1.5,5.0,4.0,1,1.2,3.0,9.0,kathmandu,16.0,north,10,0,0
2.5,3.0,3.0,1,4.3,4.2,17.64,kathmandu,12.0,east,5,0,0
2.5,4.0,4.0,1,2.95,4.0,16.0,kathmandu,13.0,north-east,7,0,0
2.5,5.0,3.0,1,3.05,5.0,25.0,kathmandu,14.0,west,5,0,0
2.5,8.0,8.0,1,4.5,3.2,10.240000000000002,kathmandu,13.0,south,10,0,0
2.5,5.0,5.0,1,2.65,3.2,10.240000000000002,lalitpur,16.0,north-west,5,0,0
2.5,4.0,3.0,1,3.75,4.0,16.0,kathmandu,13.0,east,7,0,0
2.5,3.0,2.0,1,1.3,4.3,18.49,lalitpur,20.0,north-west,14,0,0
2.5,6.0,5.0,1,3.6,5.0,25.0,kathmandu,14.0,south-west,5,0,0
3.0,6.0,4.0,1,7.25,9.0,81.0,kathmandu,10.0,north,7,0,0
2.5,5.0,4.0,1,3.5,6.0,36.0,kathmandu,13.0,south-east,5,0,0
2.5,7.0,5.0,1,3.1,4.0,16.0,kathmandu,13.0,east,10,0,0
2.5,5.0,4.0,1,4.9,4.1,16.81,kathmandu,20.0,west,5,0,0
2.5,5.0,4.0,1,3.3,4.2,17.64,kathmandu,16.0,north-east,7,0,0
2.5,5.0,4.0,1,2.65,3.2,10.240000000000002,lalitpur,13.0,north,14,0,0
3.5,6.0,4.0,1,5.5,8.0,64.0,kathmandu,10.5,south-east,24,0,0
3.5,13.0,4.0,1,5.85,8.2,67.24,kathmandu,18.0,south-east,12,0,0
2.5,4.0,4.0,1,2.8,4.0,16.0,lalitpur,15.0,south-west,7,0,0
2.5,4.0,3.0,1,1.95,2.3,5.289999999999999,lalitpur,13.0,east,14,0,0
1.5,3.0,2.0,1,1.0,2.5,6.25,kathmandu,6.0,south,4,0,0
2.5,5.0,3.0,1,3.1,4.0,16.0,kathmandu,13.0,east,14,0,0
2.5,6.0,6.0,1,7.5,10.0,100.0,kathmandu,20.0,north-east,24,0,0
2.5,6.0,5.0,1,3.6,5.0,25.0,kathmandu,14.0,south-west,17,0,0
3.5,5.0,6.0,1,3.5,4.0,16.0,kathmandu,20.0,west,7,0,0
2.5,5.0,4.0,1,2.95,5.0,25.0,kathmandu,13.0,east,7,0,0
2.0,4.0,3.0,1,2.2,3.2,10.240000000000002,kathmandu,15.0,north-west,10,0,0
2.0,4.0,2.0,1,1.75,2.0,4.0,bhaktapur,10.0,south,5,0,0
2.5,5.0,5.0,1,14.5,12.0,144.0,kathmandu,13.0,south-east,7,0,0
2.5,5.0,4.0,1,4.5,5.0,25.0,lalitpur,10.0,south-east,22,0,0
2.5,5.0,2.0,1,2.1,3.0,9.0,kathmandu,13.0,east,12,0,0
2.5,5.0,6.0,1,10.5,11.0,121.0,kathmandu,13.0,east,5,0,0
2.5,5.0,3.0,1,2.65,3.2,10.240000000000002,lalitpur,11.0,south-west,7,0,0
2.5,6.0,5.0,1,6.5,5.0,25.0,lalitpur,16.0,north-east,14,0,0
3.5,9.0,4.0,1,3.8,4.0,16.0,kathmandu,12.0,south,4,0,0
3.5,8.0,5.0,1,10.5,14.0,196.0,kathmandu,13.0,east,24,0,0
2.5,7.0,3.0,1,2.95,4.0,16.0,kathmandu,12.0,south,24,0,0
3.5,5.0,7.0,1,3.9,5.1,26.009999999999998,kathmandu,13.0,north,8,0,0
2.5,4.0,4.0,1,1.25,3.1,9.610000000000001,lalitpur,20.0,south-east,14,0,0
2.5,5.0,5.0,1,4.5,5.0,25.0,lalitpur,18.0,north-east,5,0,0
2.5,4.0,5.0,1,4.5,4.2,17.64,lalitpur,20.0,south-east,7,0,0
3.0,6.0,5.0,1,4.0,5.0,25.0,kathmandu,13.0,west,14,0,0
3.5,7.0,4.0,1,3.0,3.0,9.0,lalitpur,18.0,west,8,0,0
2.5,4.0,3.0,1,3.75,4.1,16.81,kathmandu,13.0,east,14,0,0
2.5,5.0,3.0,1,2.05,3.1,9.610000000000001,kathmandu,13.0,south-east,8,0,0
2.5,5.0,4.0,1,2.22,3.2,10.240000000000002,kathmandu,13.0,east,4,0,0
5.5,14.0,15.0,1,4.85,6.3,39.69,kathmandu,20.0,south-east,17,0,0
3.0,5.0,5.0,1,3.05,4.1,16.81,lalitpur,14.0,north-east,14,0,0
2.5,5.0,4.0,1,2.7,4.0,16.0,kathmandu,13.0,east,8,0,0
4.5,6.0,5.0,1,4.5,3.2,10.240000000000002,kathmandu,20.0,east,4,0,0
2.5,6.0,6.0,1,5.2,5.0,25.0,kathmandu,15.0,south,22,0,0
2.5,4.0,6.0,1,4.8,5.0,25.0,kathmandu,13.0,south,22,0,0
4.5,7.0,7.0,1,6.9,6.1,37.209999999999994,kathmandu,36.0,south-east,22,0,0
2.5,5.0,6.0,1,16.5,18.0,324.0,kathmandu,15.0,south-east,17,0,0
2.5,3.0,4.0,1,2.9,3.3,10.889999999999999,lalitpur,18.0,south,9,0,0
2.5,5.0,5.0,1,3.8,5.2,27.040000000000003,lalitpur,16.0,north,7,0,0
4.5,6.0,5.0,1,4.5,4.0,16.0,kathmandu,26.0,east,7,0,0
2.5,5.0,5.0,1,3.8,5.2,27.040000000000003,lalitpur,18.0,north-east,9,0,0
2.5,4.0,4.0,1,5.5,8.2,67.24,kathmandu,13.0,north-east,11,0,0
2.5,6.0,6.0,1,3.6,3.0,9.0,lalitpur,20.0,north-west,7,0,0
3.5,6.0,5.0,1,4.25,3.3,10.889999999999999,kathmandu,11.0,south-west,4,0,0
3.0,5.0,3.0,1,2.6,4.2,17.64,kathmandu,18.0,west,8,0,0
2.5,6.0,5.0,1,2.95,3.2,10.240000000000002,lalitpur,20.0,south-east,4,0,0
2.5,6.0,3.0,1,6.5,7.0,49.0,kathmandu,18.0,north,8,0,0
2.5,4.0,4.0,1,3.8,5.1,26.009999999999998,lalitpur,12.0,west,14,0,0
2.5,5.0,3.0,1,4.5,5.0,25.0,kathmandu,20.0,south-east,5,0,0
1.0,2.0,1.0,1,1.3,3.1,9.610000000000001,kathmandu,12.0,east,5,0,0
2.5,4.0,6.0,1,7.5,10.2,104.03999999999999,lalitpur,15.0,south-east,4,0,0
2.5,4.0,4.0,1,1.55,2.2,4.840000000000001,kathmandu,12.0,north,8,0,0
2.5,6.0,3.0,1,7.0,13.2,174.23999999999998,kathmandu,20.0,south-east,4,0,0
3.0,7.0,4.0,1,3.8,5.0,25.0,kathmandu,13.0,west,8,0,0
2.5,4.0,4.0,1,2.9,4.0,16.0,kathmandu,13.0,north,4,0,0
2.5,4.0,4.0,1,2.75,3.2,10.240000000000002,kathmandu,32.0,east,10,0,0
1.0,2.0,1.0,1,1.6,6.0,36.0,lalitpur,13.0,east,5,0,0
1.5,3.0,2.0,1,1.25,4.2,17.64,lalitpur,8.0,south-west,11,0,0
3.5,14.0,4.0,1,3.5,5.2,27.040000000000003,kathmandu,12.0,south,24,0,0
2.5,6.0,4.0,1,7.5,9.0,81.0,kathmandu,15.0,west,7,0,0
2.5,5.0,4.0,1,8.0,9.0,81.0,kathmandu,15.0,west,5,0,0
2.5,5.0,4.0,1,1.6,3.3,10.889999999999999,kathmandu,13.0,south,7,0,0
2.5,6.0,4.0,1,3.6,5.0,25.0,kathmandu,16.0,north,11,0,0
2.5,7.0,4.0,1,2.25,3.2,10.240000000000002,kathmandu,13.0,south,4,0,0
2.5,4.0,3.0,1,3.8,5.1,26.009999999999998,lalitpur,15.0,south-east,6,0,0
2.5,7.0,3.0,1,1.05,3.1,9.610000000000001,kathmandu,13.0,east,14,0,0
2.5,6.0,4.0,1,2.75,4.0,16.0,kathmandu,18.0,east,5,0,0
2.5,4.0,3.0,1,2.5,3.1,9.610000000000001,kathmandu,14.0,west,23,0,0
3.0,7.0,4.0,1,2.25,3.0,9.0,lalitpur,13.0,west,12,0,0
2.5,4.0,5.0,1,4.6,3.3,10.889999999999999,lalitpur,15.0,south,6,0,0
2.5,5.0,4.0,1,1.85,3.1,9.610000000000001,kathmandu,13.0,north,8,0,0
2.5,5.0,4.0,1,2.25,3.1,9.610000000000001,lalitpur,16.0,south,5,0,0
2.5,6.0,5.0,1,3.25,4.0,16.0,kathmandu,14.0,south-east,23,0,0
3.0,5.0,4.0,1,1.6,3.1,9.610000000000001,lalitpur,20.0,east,12,0,0
3.5,5.0,3.0,1,2.5,3.3,10.889999999999999,kathmandu,12.0,east,8,0,0
3.5,8.0,5.0,1,4.5,6.3,39.69,kathmandu,20.0,south,16,0,0
2.0,5.0,5.0,1,3.5,4.2,17.64,lalitpur,13.0,west,9,0,0
2.5,4.0,4.0,1,2.65,3.2,10.240000000000002,lalitpur,20.0,south-west,22,0,0
2.5,6.0,4.0,1,2.35,10.0,100.0,kaski,15.0,west,4,0,0
2.5,6.0,5.0,1,2.4,3.3,10.889999999999999,kathmandu,12.0,west,10,0,0
2.5,6.0,5.0,1,3.7,4.0,16.0,lalitpur,16.0,north-west,15,0,0
6.0,5.0,4.0,1,25.0,3.1,9.610000000000001,kathmandu,18.0,north-east,4,0,0
3.5,4.0,4.0,1,4.25,6.0,36.0,bhaktapur,10.0,south,4,0,0
2.5,5.0,4.0,1,3.15,4.0,16.0,kathmandu,20.0,north,10,0,0
2.5,3.0,4.0,1,2.75,4.0,16.0,lalitpur,10.0,south,5,0,0
2.5,7.0,5.0,1,4.75,6.0,36.0,kathmandu,14.0,south,10,0,0
2.5,5.0,4.0,1,1.9,3.0,9.0,lalitpur,13.0,west,4,0,0
2.5,4.0,5.0,1,7.0,6.5,42.25,lalitpur,15.0,south-west,10,0,0
5.5,8.0,8.0,1,6.0,4.0,16.0,kathmandu,15.0,north-west,4,0,0
3.0,4.0,5.0,1,3.5,3.2,10.240000000000002,lalitpur,15.0,south-east,4,0,0
6.0,5.0,4.0,1,15.0,8.0,64.0,kathmandu,20.0,west,8,0,0
2.5,5.0,5.0,1,6.2,10.2,104.03999999999999,kathmandu,15.0,east,4,0,0
2.5,4.0,3.0,1,2.5,4.0,16.0,kathmandu,12.0,unknown,14,0,0
3.0,3.0,2.0,1,2.0,5.0,25.0,kathmandu,10.0,north-east,13,0,0
2.5,5.0,4.0,1,3.6,5.0,25.0,kathmandu,13.0,west,5,0,0
2.5,6.0,5.0,1,4.65,10.2,104.03999999999999,kathmandu,20.0,south,12,0,0
2.5,5.0,5.0,1,6.9,16.0,256.0,kathmandu,13.0,north-east,4,0,0
2.5,3.0,5.0,1,3.4,5.0,25.0,kathmandu,13.0,south-west,8,0,0
3.5,5.0,4.0,1,3.5,4.2,17.64,kathmandu,13.0,north,5,0,0
2.5,4.0,5.0,1,6.5,9.2,84.63999999999999,kathmandu,20.0,east,14,0,0
2.5,6.0,3.0,1,3.75,4.2,17.64,kathmandu,12.0,south,22,0,0
2.0,4.0,4.0,1,1.25,3.0,9.0,kathmandu,13.0,north,4,0,0
2.5,6.0,3.0,1,4.65,10.1,102.00999999999999,kathmandu,20.0,south,4,0,0
4.5,12.0,4.0,1,4.1,5.0,25.0,kathmandu,12.0,west,4,0,0
3.5,8.0,4.0,1,3.4,3.2,10.240000000000002,lalitpur,13.0,east,8,0,0
2.5,5.0,5.0,1,2.85,4.2,17.64,kathmandu,13.0,south-east,4,0,0
2.5,5.0,3.0,1,1.85,4.0,16.0,kathmandu,13.0,west,5,0,0
2.5,3.0,2.0,1,10.0,16.0,256.0,kathmandu,12.0,west,5,0,0
3.5,7.0,4.0,1,7.75,8.1,65.61,kathmandu,10.0,east,23,0,0
3.0,7.0,3.0,1,2.67,4.0,16.0,kathmandu,20.0,west,22,0,0
2.5,5.0,3.0,1,2.19,3.0,9.0,kathmandu,13.0,south-east,4,0,0
2.5,6.0,3.0,1,2.25,3.0,9.0,kathmandu,13.0,east,4,0,0
1.0,2.0,1.0,1,1.3,3.0,9.0,kathmandu,16.0,south,8,0,0
2.5,6.0,4.0,1,2.95,4.0,16.0,kathmandu,18.0,east,4,0,0
3.5,5.0,3.0,1,2.15,3.2,10.240000000000002,bhaktapur,16.0,north-west,5,0,0
2.5,4.0,4.0,1,9.5,10.0,100.0,kathmandu,18.0,north-west,14,0,0
2.5,6.0,4.0,1,1.85,3.2,10.240000000000002,kathmandu,13.0,west,23,0,0
2.5,5.0,3.0,1,1.65,2.5,6.25,kathmandu,13.0,west,4,0,0
2.5,4.0,4.0,1,2.1,3.1,9.610000000000001,kathmandu,13.0,south,8,0,0
2.5,5.0,4.0,1,3.3,3.5,12.25,kathmandu,13.0,north,4,0,0
2.5,5.0,6.0,1,7.0,8.2,67.24,kathmandu,18.0,west,8,0,0
2.5,6.0,3.0,1,2.95,5.1,26.009999999999998,kathmandu,12.0,east,10,0,0
2.5,4.0,4.0,1,3.0,4.0,16.0,kathmandu,12.0,south,5,0,0
2.5,5.0,4.0,1,9.0,9.0,81.0,kathmandu,26.0,east,7,0,0
3.5,5.0,5.0,1,3.0,4.0,16.0,bhaktapur,13.0,west,7,0,0
2.5,5.0,4.0,1,3.6,5.0,25.0,kathmandu,13.0,north,5,0,0
3.5,7.0,8.0,1,4.95,5.3,28.09,lalitpur,16.0,north-east,7,0,0
3.5,7.0,4.0,1,6.0,9.2,84.63999999999999,kathmandu,20.0,south-east,4,0,0
2.5,5.0,4.0,1,2.88,4.1,16.81,kathmandu,16.0,unknown,6,0,0
3.5,8.0,7.0,1,3.7,4.0,16.0,kathmandu,14.0,east,14,0,0
2.5,5.0,4.0,1,2.1,3.2,10.240000000000002,kathmandu,13.0,unknown,5,0,0
2.5,5.0,4.0,1,3.35,5.0,25.0,kathmandu,14.0,east,23,0,0
2.5,5.0,4.0,1,2.4,3.2,10.240000000000002,kathmandu,16.0,west,12,0,0
2.5,5.0,3.0,1,2.9,6.0,36.0,kathmandu,10.0,south-east,6,0,0
2.5,4.0,4.0,1,1.95,3.0,9.0,kathmandu,12.0,west,22,0,0
1.0,2.0,1.0,1,1.35,3.2,10.240000000000002,kathmandu,13.0,east,12,0,0
3.0,5.0,4.0,1,2.4,3.2,10.240000000000002,kathmandu,13.0,west,4,0,0
2.0,3.0,3.0,1,1.7,2.2,4.840000000000001,lalitpur,13.0,south,5,0,0
4.0,7.0,4.0,1,3.55,5.3,28.09,kathmandu,10.0,west,17,0,0
2.5,11.0,3.0,1,1.75,3.0,9.0,kathmandu,13.0,south-east,12,0,0
4.0,8.0,6.0,1,6.75,9.2,84.63999999999999,kathmandu,11.0,north-east,14,0,0
5.5,5.0,7.0,1,4.4,1.2,1.44,kathmandu,10.0,west,21,0,0
3.0,6.0,8.0,1,7.5,8.1,65.61,kathmandu,14.0,east,8,0,0
2.5,4.0,3.0,1,2.9,3.0,9.0,lalitpur,20.0,south,4,0,0
2.5,4.0,4.0,1,1.75,3.0,9.0,kathmandu,13.0,north-west,10,0,0
2.5,4.0,5.0,1,2.1,3.2,10.240000000000002,kathmandu,20.0,north,5,0,0
2.5,4.0,4.0,1,3.35,5.3,28.09,kathmandu,13.0,west,7,0,0
2.5,5.0,3.0,1,1.95,3.0,9.0,kathmandu,12.0,east,11,0,0
3.0,5.0,4.0,1,5.0,5.5,30.25,lalitpur,16.0,south,4,0,0
3.0,6.0,6.0,1,6.0,8.2,67.24,lalitpur,15.0,south-east,7,0,0
3.5,5.0,5.0,1,2.99,3.2,10.240000000000002,kathmandu,13.0,south-east,7,0,0
2.5,5.0,3.0,1,6.5,16.0,256.0,kathmandu,12.0,west,5,0,0
2.5,5.0,2.0,1,2.4,4.0,16.0,kathmandu,20.0,south-east,8,0,0
3.0,5.0,5.0,1,3.85,4.0,16.0,kathmandu,18.0,north,21,0,0
2.5,4.0,4.0,1,3.75,6.1,37.209999999999994,bhaktapur,20.0,north-east,8,0,0
2.5,4.0,3.0,1,11.0,9.0,81.0,kathmandu,12.0,south,4,0,0
2.5,5.0,3.0,1,5.5,6.0,36.0,kathmandu,13.0,south-east,10,0,0
4.0,5.0,4.0,1,2.5,3.0,9.0,kathmandu,10.0,north-east,11,0,0
1.0,2.0,1.0,1,1.35,3.0,9.0,kathmandu,13.0,east,7,0,0
2.5,3.0,4.0,1,7.0,9.2,84.63999999999999,kathmandu,13.0,east,22,0,0
5.0,3.0,5.0,1,4.0,3.1,9.610000000000001,kathmandu,14.0,east,6,0,0
3.0,7.0,3.0,1,2.25,3.2,10.240000000000002,bhaktapur,20.0,north-west,13,0,0
2.5,4.0,4.0,1,2.9,5.0,25.0,lalitpur,15.0,south,10,0,0
2.5,5.0,4.0,1,2.6,4.2,17.64,kathmandu,15.0,north,5,0,0
2.5,3.0,3.0,1,3.3,5.3,28.09,kathmandu,13.0,south,7,0,0
2.5,6.0,5.0,1,2.1,3.0,9.0,kathmandu,13.0,north,11,0,0
2.5,4.0,4.0,1,2.35,4.0,16.0,kathmandu,16.0,east,7,0,0
1.0,2.0,1.0,1,1.12,3.0,9.0,kathmandu,10.0,east,10,0,0
1.0,2.0,1.0,1,1.35,3.2,10.240000000000002,kathmandu,13.0,north-west,22,0,0
2.5,4.0,4.0,1,1.7,2.2,4.840000000000001,kathmandu,13.0,north,6,0,0
2.5,5.0,3.0,1,1.5,3.1,9.610000000000001,lalitpur,11.0,south,13,0,0
4.0,5.0,4.0,1,3.75,3.5,12.25,kathmandu,26.0,north-east,5,0,0
4.0,6.0,6.0,1,5.0,8.0,64.0,bhaktapur,20.0,east,17,0,0
2.5,6.0,8.0,1,3.9,5.0,25.0,kathmandu,18.0,north,11,0,0
2.5,5.0,3.0,1,1.9,4.0,16.0,kathmandu,10.0,north,11,0,0
2.5,6.0,4.0,1,2.2,4.2,17.64,kathmandu,12.0,east,5,0,0
2.5,4.0,4.0,1,3.25,4.2,17.64,kathmandu,13.0,south,7,0,0
3.0,7.0,5.0,1,2.8,5.0,25.0,kathmandu,10.0,east,4,0,0
2.5,4.0,4.0,1,1.65,4.0,16.0,kathmandu,13.0,north,4,0,0
1.0,2.0,2.0,1,3.8,9.0,81.0,lalitpur,20.0,south-west,8,0,0
2.5,3.0,3.0,1,3.25,3.2,10.240000000000002,lalitpur,20.0,west,4,0,0
5.0,9.0,7.0,1,6.0,7.0,49.0,kathmandu,10.0,south,5,0,0
2.0,6.0,3.0,1,1.55,3.0,9.0,kathmandu,18.0,north,14,0,0
2.0,5.0,4.0,1,1.5,3.0,9.0,kathmandu,13.0,south,17,0,0
2.0,3.0,3.0,1,7.5,12.0,144.0,kathmandu,12.0,north,7,0,0
3.5,6.0,5.0,1,6.0,9.0,81.0,kathmandu,16.0,east,4,0,0
2.5,6.0,4.0,1,2.75,2.2,4.840000000000001,kathmandu,12.0,east,4,0,0
2.5,5.0,4.0,1,2.2,4.1,16.81,kathmandu,13.0,north-west,7,0,0
2.5,6.0,3.0,1,2.5,4.0,16.0,kathmandu,13.0,east,4,0,0
2.5,7.0,4.0,1,4.5,9.0,81.0,kathmandu,10.0,east,5,0,0
2.5,6.0,3.0,1,2.0,3.2,10.240000000000002,kathmandu,12.0,south,11,0,0
2.5,5.0,4.0,1,2.1,3.0,9.0,lalitpur,20.0,east,7,0,0
2.5,5.0,4.0,1,4.4,5.0,25.0,kathmandu,12.0,north-west,4,0,0
2.5,3.0,3.0,1,4.0,4.0,16.0,lalitpur,16.0,north,4,0,0
2.5,4.0,4.0,1,3.6,5.0,25.0,lalitpur,15.0,east,24,0,0
4.0,7.0,4.0,1,2.5,4.0,16.0,bhaktapur,14.0,east,7,0,0
2.5,4.0,3.0,1,1.8,2.3,5.289999999999999,lalitpur,13.0,north,4,0,0
2.5,4.0,4.0,1,4.0,7.0,49.0,kathmandu,13.0,north-east,4,0,0
2.5,6.0,4.0,1,2.35,3.2,10.240000000000002,lalitpur,16.0,east,8,0,0
2.5,4.0,5.0,1,7.0,11.0,121.0,kathmandu,20.0,east,4,0,0
2.5,4.0,4.0,1,6.5,7.2,51.84,kathmandu,16.0,north,14,0,0
2.5,5.0,3.0,1,6.25,10.0,100.0,kathmandu,12.0,north-east,5,0,0
2.5,4.0,3.0,1,3.4,4.0,16.0,kathmandu,16.0,west,4,0,0
2.5,4.0,5.0,1,2.45,3.2,10.240000000000002,lalitpur,13.0,north,8,0,0
2.5,8.0,3.0,1,2.6,6.1,37.209999999999994,lalitpur,15.0,south,4,0,0
2.5,6.0,3.0,1,2.4,3.0,9.0,kathmandu,13.0,south-west,4,0,0
2.5,6.0,3.0,1,4.9,7.0,49.0,kathmandu,12.0,north,4,0,0
2.5,5.0,3.0,1,1.85,3.1,9.610000000000001,kathmandu,13.0,north-west,8,0,0
2.5,5.0,5.0,1,2.0,3.1,9.610000000000001,kathmandu,13.0,north,11,0,0
3.0,5.0,4.0,1,3.5,3.0,9.0,lalitpur,17.0,east,20,0,0
2.5,5.0,3.0,1,2.2,4.1,16.81,bhaktapur,13.0,south,5,0,0
2.5,6.0,3.0,1,5.2,7.2,51.84,kathmandu,20.0,west,6,0,0
3.5,9.0,4.0,1,8.0,17.2,295.84,lalitpur,9.0,south-west,6,0,0
3.0,8.0,3.0,1,1.9,4.2,17.64,bhaktapur,12.0,north-west,4,0,0
2.5,4.0,4.0,1,2.5,6.0,36.0,kathmandu,20.0,north,20,0,0
3.5,12.0,4.0,1,2.5,4.0,16.0,bhaktapur,20.0,south-east,4,0,0
2.5,7.0,4.0,1,2.98,4.1,16.81,kathmandu,13.0,south-west,4,0,0
2.5,4.0,4.0,1,3.1,4.3,18.49,lalitpur,20.0,south-east,17,0,0
3.0,8.0,6.0,1,3.2,4.2,17.64,kathmandu,20.0,west,6,0,0
2.5,4.0,4.0,1,2.7,3.2,10.240000000000002,kathmandu,20.0,south,4,0,0
2.5,4.0,4.0,1,2.7,4.3,18.49,bhaktapur,20.0,east,5,0,0
3.5,6.0,4.0,1,2.3,4.0,16.0,lalitpur,13.0,south-east,6,0,0
2.5,4.0,4.0,1,3.8,5.0,25.0,kathmandu,15.0,east,20,0,0
2.5,3.0,3.0,1,2.3,3.0,9.0,lalitpur,13.0,west,4,0,0
